"Date","Open","High","Low","Close","VWAP","Volume","% Chg","$ Chg","Trade Val","# Trades"
"2024-01-29","477.37","480.98","476.82","480.84","478.91","61,322,751","0.79%","3.778","11,548,288,231","447,867"
"2024-01-26","477.23","478.73","476.21","477.06","477.35","76,641,609","-0.13%","-0.606831","37,376,075,127","480,255"
"2024-01-25","477.22","477.93","475.08","477.66","476.72","72,524,989","0.54%","2.5839","35,314,410,884","546,381"
"2024-01-24","477.45","478.39","474.58","475.08","476.50","81,765,039","0.11%","0.518742","21,337,086,102","621,197"
"2024-01-23","473.73","474.80","472.63","474.56","473.78","49,945,297","0.29%","1.3801","24,170,550,931","388,902"
"2024-01-22","473.73","474.91","472.53","473.18","473.63","75,844,931","0.21%","0.998337","36,774,603,454","547,996"
"2024-01-19","467.51","472.47","466.42","472.18","470.13","110,834,483","1.25%","5.81","53,190,164,410","608,346"
"2024-01-18","463.94","466.93","462.39","466.37","464.77","91,856,248","0.89%","4.1108","43,576,293,886","558,232"
"2024-01-17","461.80","462.75","459.89","462.26","461.62","68,843,871","-0.56%","-2.5839","14,027,737,393","520,386"
"2024-01-16","465.17","466.49","463.01","464.84","464.67","85,014,870","-0.37%","-1.7128","40,369,937,443","592,131"
"2024-01-12","467.69","468.44","465.14","466.56","466.50","58,026,420","0.07%","0.322991","27,654,166,975","470,853"
"2024-01-11","467.45","467.97","462.23","466.23","465.10","77,940,723","-0.04%","-0.205541","37,046,064,078","576,610"
"2024-01-10","464.09","467.31","463.81","466.44","465.63","67,310,640","0.57%","2.6231","32,016,930,067","470,030"
"2024-01-09","461.85","464.84","461.34","463.82","463.30","65,931,439","-0.15%","-0.704708","31,219,732,695","448,479"
"2024-01-08","458.48","464.67","458.35","464.52","462.14","74,879,074","1.43%","6.54","16,880,471,832","523,692"
"2024-01-05","457.56","460.45","456.52","457.98","458.34","86,118,913","0.14%","0.626407","40,305,442,896","562,466"
"2024-01-04","458.35","460.96","457.13","457.36","458.76","84,232,169","-0.32%","-1.4779","21,018,365,417","536,466"
"2024-01-03","460.44","461.18","458.23","458.83","459.62","103,585,866","-0.82%","-3.778","30,226,438,099","656,540"
"2024-01-02","462.13","463.61","460.50","462.61","462.05","123,007,793","-0.56%","-2.6035","21,228,106,301","657,579"
"2023-12-29","466.37","466.90","463.25","465.22","465.12","122,283,149","-0.29%","-1.3507","58,125,334,061","604,752"
"2023-12-28","466.75","467.41","466.14","466.57","466.79","77,158,116","0.04%","0.176177","36,785,078,689","374,221"
"2023-12-27","465.34","466.54","464.80","466.39","465.69","68,000,311","0.18%","0.841735","32,345,425,135","425,398"
"2023-12-26","464.00","466.46","463.92","465.55","465.27","55,386,952","0.42%","1.9575","7,868,218,216","348,993"
"2023-12-22","463.80","465.28","461.68","463.59","463.85","67,160,419","0.20%","0.929823","31,820,027,720","486,164"
"2023-12-21","461.32","462.93","458.88","462.66","461.36","86,667,465","0.95%","4.3457","40,839,585,803","600,901"
"2023-12-20","463.89","465.79","457.88","458.31","461.38","102,920,959","-1.39%","-6.44","48,541,966,955","666,815"
"2023-12-19","462.49","464.83","462.42","464.76","464.01","55,761,805","0.61%","2.809","26,427,812,904","416,064"
"2023-12-18","460.98","462.93","459.91","461.95","462.00","70,375,285","0.56%","2.5839","33,202,491,397","459,201"
"2023-12-15","459.52","460.70","457.50","459.36","459.68","141,553,673","-0.17%","-0.757585","66,428,083,039","669,065"
"2023-12-14","460.60","461.80","457.43","460.12","460.01","119,026,049","0.32%","1.472","56,101,943,256","713,128"
"2023-12-13","452.79","458.90","452.43","458.65","455.98","93,277,960","1.38%","6.24","43,609,385,402","662,483"
"2023-12-12","450.00","452.51","449.00","452.41","451.28","68,327,617","0.46%","2.0568","31,744,711,351","438,110"
"2023-12-11","448.11","450.53","447.90","450.35","449.38","65,002,247","0.39%","1.7449","29,960,965,634","461,238"
"2023-12-08","445.94","449.14","445.69","448.61","447.87","83,194,404","0.43%","1.9204","38,209,082,834","525,525"
"2023-12-07","445.40","447.34","444.80","446.69","446.29","66,995,446","0.76%","3.3826","30,661,397,488","458,085"
"2023-12-06","447.25","447.28","442.87","443.30","444.63","69,124,685","-0.40%","-1.7936","31,525,605,291","465,852"
"2023-12-05","443.79","446.06","443.41","445.10","444.78","69,675,609","-0.02%","-0.087732","31,865,026,867","481,882"
"2023-12-04","444.12","447.55","442.89","445.19","444.42","72,309,644","-0.53%","-2.3493","33,057,546,410","537,427"
"2023-12-01","444.29","448.07","443.69","447.53","446.48","88,993,989","0.59%","2.632","40,787,062,844","603,793"
"2023-11-30","444.01","445.25","441.92","444.90","443.65","79,658,787","0.39%","1.7449","37,278,771,721","515,049"
"2023-11-29","445.63","446.77","442.76","443.16","444.41","63,096,482","-0.07%","-0.311939","10,319,242,218","454,625"
"2023-11-28","442.64","444.78","442.08","443.47","443.30","62,013,861","0.10%","0.438664","28,193,714,508","460,045"
"2023-11-27","443.20","444.02","442.64","443.03","443.31","50,414,484","-0.18%","-0.799344","22,929,964,617","399,511"
"2023-11-24","443.61","444.03","443.27","443.83","443.62","29,737,375","0.06%","0.272948","13,578,856,708","190,774"
"2023-11-22","443.52","444.88","442.46","443.56","443.62","59,351,541","0.39%","1.7059","27,001,850,180","478,601"
"2023-11-21","441.77","442.69","440.57","441.85","441.55","49,159,536","-0.22%","-0.96506","22,271,546,426","404,369"
"2023-11-20","439.18","443.66","439.17","442.82","442.06","69,882,824","0.77%","3.3826","31,713,238,173","487,547"
"2023-11-17","438.90","440.05","437.97","439.43","439.10","83,120,064","0.12%","0.545894","37,446,476,393","438,163"
"2023-11-16","437.90","439.21","436.83","438.89","438.13","66,510,457","0.12%","0.536144","29,891,557,748","506,618"
"2023-11-15","438.77","440.01","437.49","438.35","438.73","77,174,250","0.21%","0.926068","34,729,034,214","554,054"
"2023-11-14","435.08","438.72","434.85","437.43","437.24","96,985,507","1.94%","8.32","43,548,120,579","651,676"
"2023-11-13","428.17","430.21","427.38","429.10","428.93","52,158,183","-0.10%","-0.409421","22,953,842,798","405,784"
"2023-11-10","425.00","429.82","422.90","429.51","427.32","89,421,393","1.56%","6.60","20,716,946,420","583,842"
"2023-11-09","427.39","427.42","422.48","422.91","424.56","82,943,554","-0.78%","-3.3241","36,627,203,750","621,145"
"2023-11-08","426.53","427.05","423.92","426.24","425.82","61,585,269","0.07%","0.311939","8,451,729,283","460,265"
"2023-11-07","424.71","426.56","423.56","425.92","425.63","64,177,921","0.29%","1.2088","28,027,541,825","487,372"
"2023-11-06","424.50","425.16","422.76","424.71","424.10","67,685,336","0.23%","0.974811","29,445,549,511","493,479"
"2023-11-03","422.23","425.30","422.10","423.74","423.88","100,108,003","0.91%","3.831","6,636,098,132","645,187"
"2023-11-02","415.83","420.06","415.81","419.91","418.51","94,771,997","1.92%","7.90","40,689,583,024","637,507"
"2023-11-01","408.64","412.83","408.10","412.01","410.48","97,881,928","1.07%","4.3476","41,230,621,049","722,468"
"2023-10-31","405.70","407.99","403.78","407.67","406.43","79,565,968","0.63%","2.5443","33,169,359,736","562,204"
"2023-10-30","403.14","406.18","401.84","405.12","404.29","86,455,977","1.20%","4.7863","35,817,249,705","636,608"
"2023-10-27","403.76","404.16","398.90","400.33","401.15","107,218,371","-0.45%","-1.8229","44,123,995,374","796,331"
"2023-10-26","405.96","406.81","401.23","402.16","209.98","114,890,548","-1.20%","-4.874","47,585,798,584","843,964"
"2023-10-25","411.26","411.29","406.51","407.03","408.32","93,766,479","-1.44%","-5.93","39,294,571,113","749,139"
"2023-10-24","412.00","414.12","410.14","412.96","412.49","78,223,516","0.75%","3.0901","33,092,450,596","577,385"
"2023-10-23","409.04","413.76","407.28","409.87","410.85","91,903,424","-0.17%","-0.71161","38,725,092,601","667,218"
"2023-10-20","415.25","415.80","410.47","410.58","412.37","123,851,828","-1.23%","-5.11","15,551,154,729","731,719"
"2023-10-19","420.09","421.92","415.00","415.69","418.14","121,146,800","-0.88%","-3.6848","52,170,407,916","878,639"
"2023-10-18","423.25","424.22","418.28","419.37","421.13","93,368,986","-1.33%","-5.66","40,710,631,871","689,388"
"2023-10-17","421.91","427.10","421.56","425.04","424.40","75,150,935","-0.01%","-0.019496","32,719,645,520","578,118"
"2023-10-16","422.89","426.13","422.65","425.06","424.90","75,268,798","1.05%","4.4256","32,789,139,696","539,144"
"2023-10-13","424.25","425.46","419.05","420.63","421.38","95,124,062","-0.50%","-2.1056","41,125,581,930","663,432"
"2023-10-12","425.94","426.32","420.37","422.74","423.42","81,027,801","-0.61%","-2.593","35,204,701,993","606,432"
"2023-10-11","424.67","425.58","422.27","425.33","424.17","62,287,186","0.41%","1.7352","27,108,088,701","450,867"
"2023-10-10","422.03","426.21","421.63","423.59","424.16","78,526,629","0.52%","2.1933","34,160,000,325","558,782"
"2023-10-09","416.81","421.98","416.25","421.40","419.39","80,285,928","0.64%","2.6807","34,546,902,887","508,698"
"2023-10-06","411.34","420.26","410.00","418.72","416.38","113,194,412","1.19%","4.913","48,327,088,487","735,678"
"2023-10-05","413.67","414.65","410.56","413.81","412.81","70,094,186","-0.04%","-0.155969","30,189,279,100","532,166"
"2023-10-04","411.44","414.71","409.97","413.96","412.48","87,305,264","0.73%","2.9927","18,493,244,324","643,872"
"2023-10-03","414.35","416.61","409.60","410.97","411.46","103,493,139","-1.34%","-5.58","43,705,539,114","739,532"
"2023-10-02","415.87","417.80","413.77","416.55","415.55","83,598,592","-0.04%","-0.165715","35,642,182,772","666,729"
"2023-09-29","420.80","420.97","415.18","416.71","417.75","114,974,764","-0.24%","-1.0138","49,897,148,467","744,085"
"2023-09-28","414.76","419.41","414.17","417.73","417.25","91,942,747","0.58%","2.4078","39,480,275,241","614,197"
"2023-09-27","416.33","416.90","411.65","415.32","414.65","104,610,308","0.04%","0.165716","44,506,075,227","692,266"
"2023-09-26","418.28","418.99","414.31","415.15","416.19","96,020,282","-1.47%","-6.19","22,561,919,083","632,058"
"2023-09-25","418.36","421.38","417.92","421.34","420.04","70,746,929","0.42%","1.7644","30,483,408,279","486,860"
"2023-09-22","421.56","423.16","419.16","419.58","421.01","100,743,800","-0.23%","-0.945565","43,494,594,240","635,742"
"2023-09-21","424.72","424.99","420.37","420.52","422.52","103,860,007","-1.65%","-7.07","45,182,321,862","675,610"
"2023-09-20","432.83","433.24","427.39","427.59","430.45","82,387,292","-0.92%","-3.9675","36,358,574,808","505,619"
"2023-09-19","431.53","432.12","428.86","431.56","430.69","66,462,695","-0.21%","-0.896826","10,927,002,838","445,238"
"2023-09-18","431.89","433.76","431.41","432.45","432.51","55,688,713","0.06%","0.253453","24,706,342,610","411,547"
"2023-09-15","435.88","436.21","431.76","432.20","433.30","111,785,752","-1.21%","-5.27","49,797,694,964","663,957"
"2023-09-14","436.22","438.17","434.90","437.47","436.80","83,342,532","0.86%","3.7398","37,493,257,300","507,862"
"2023-09-13","433.45","434.90","432.34","433.73","433.68","60,119,178","0.12%","0.505118","26,839,776,200","459,717"
"2023-09-12","434.16","435.69","432.64","433.23","433.77","67,427,149","-0.55%","-2.3896","30,109,103,300","451,830"
"2023-09-11","435.41","435.93","433.69","435.62","434.87","60,118,684","0.66%","2.8462","26,931,961,500","431,875"
"2023-09-08","432.17","434.31","431.81","432.77","432.89","61,647,856","0.15%","0.650824","27,464,324,200","403,112"
"2023-09-07","430.43","432.80","430.08","432.12","431.58","70,305,782","-0.31%","-1.3308","31,255,104,000","487,073"
"2023-09-06","435.57","435.67","431.11","433.45","433.03","70,639,208","-0.67%","-2.9336","31,490,554,500","534,356"
"2023-09-05","437.83","438.15","436.32","436.38","436.97","55,049,151","-0.43%","-1.8942","24,760,917,700","450,407"
"2023-09-01","440.20","440.69","436.81","438.28","438.21","58,765,139","0.19%","0.81596","26,505,704,700","442,824"
"2023-08-31","438.72","439.87","437.28","437.46","438.37","66,000,127","-0.15%","-0.641111","29,783,029,100","445,603"
"2023-08-30","436.65","438.74","435.94","438.10","437.65","68,989,463","0.41%","1.7971","31,073,500,600","479,935"
"2023-08-29","429.98","436.59","429.80","436.31","434.44","82,982,907","1.45%","6.22","37,086,040,600","558,823"
"2023-08-28","429.58","430.71","427.38","430.09","429.24","61,492,964","0.63%","2.7102","27,789,602,200","456,394"
"2023-08-25","426.13","428.67","422.55","427.38","425.97","102,290,575","0.71%","2.9919","44,858,150,100","650,695"
"2023-08-24","431.96","432.48","424.35","424.39","427.32","88,342,037","-1.39%","-5.96","38,862,933,700","582,711"
"2023-08-23","426.68","430.97","426.53","430.35","429.37","68,209,837","1.11%","4.7403","30,128,208,500","467,187"
"2023-08-22","428.55","428.55","425.05","425.61","426.13","64,929,133","-0.27%","-1.1559","28,479,389,400","474,981"
"2023-08-21","425.03","427.52","422.86","426.77","425.29","68,595,732","0.65%","2.7587","30,026,095,400","523,861"
"2023-08-18","420.97","425.05","420.62","424.01","422.90","98,747,210","0.05%","0.203991","43,423,012,900","635,302"
"2023-08-17","428.54","428.80","423.28","423.80","425.68","95,488,219","-0.76%","-3.2541","42,226,768,100","580,116"
"2023-08-16","429.80","431.47","426.95","427.06","428.84","80,004,943","-0.73%","-3.157","35,314,954,900","567,586"
"2023-08-15","433.50","433.86","429.64","430.22","431.12","75,585,256","-1.17%","-5.07","33,561,524,700","539,655"
"2023-08-14","431.97","435.29","431.66","435.29","433.86","47,769,545","0.55%","2.3896","21,358,165,300","403,157"
"2023-08-11","431.26","433.92","430.66","432.90","432.34","68,661,442","-0.06%","-0.252559","30,557,357,300","501,642"
"2023-08-10","435.36","438.77","431.97","433.15","434.68","92,929,307","0.04%","0.15542","41,563,875,400","679,002"
"2023-08-09","436.18","436.35","432.23","432.99","434.03","78,693,849","-0.67%","-2.9141","35,154,873,700","558,416"
"2023-08-08","435.26","437.80","432.53","435.91","434.17","71,287,065","-0.44%","-1.9039","31,885,171,600","526,177"
"2023-08-07","435.87","437.96","435.17","437.81","436.62","58,257,026","0.87%","3.7884","26,176,529,300","444,114"
"2023-08-04","437.82","439.93","433.50","434.02","436.15","101,533,622","-0.45%","-1.9719","45,568,556,400","659,686"
"2023-08-03","435.22","437.89","434.57","436.00","436.14","64,200,140","-0.29%","-1.2531","28,853,439,800","485,133"
"2023-08-02","440.28","440.54","436.49","437.25","437.99","93,728,654","-1.39%","-6.17","42,292,991,800","620,494"
"2023-08-01","443.21","444.16","442.46","443.42","443.17","55,011,107","-0.29%","-1.2725","25,100,119,900","414,482"
"2023-07-31","444.32","445.05","442.99","444.69","443.94","61,926,782","0.19%","0.845104","28,356,479,700","437,483"
"2023-07-28","442.83","444.68","439.54","443.84","443.42","79,932,737","0.98%","4.3032","36,451,402,100","526,948"
"2023-07-27","445.88","446.29","438.63","439.54","442.23","92,088,757","-0.66%","-2.9336","41,906,701,000","625,681"
"2023-07-26","441.46","443.91","440.41","442.47","441.78","70,892,953","0.02%","0.067997","32,240,354,200","526,408"
"2023-07-25","440.93","443.66","440.88","442.41","442.33","54,978,001","0.27%","1.2045","25,032,778,700","381,576"
"2023-07-24","440.40","442.02","439.35","441.20","440.95","53,963,735","0.45%","1.9622","24,495,994,900","400,041"
"2023-07-21","440.97","441.17","439.23","439.24","439.87","71,223,947","0.00%","--","32,247,711,600","473,950"
"2023-07-20","441.17","442.08","438.52","439.24","440.13","70,518,447","-0.66%","-2.9336","32,176,289,100","531,819"
"2023-07-19","441.99","443.37","441.12","442.17","442.32","65,473,322","0.22%","0.981097","29,799,090,000","500,306"
"2023-07-18","437.61","441.84","437.17","441.19","440.16","80,640,018","0.74%","3.2541","36,530,808,100","518,190"
"2023-07-17","436.28","439.00","436.23","437.94","437.53","52,579,119","0.35%","1.5154","23,680,242,700","384,452"
"2023-07-14","437.58","438.44","435.66","436.42","436.83","69,756,094","-0.06%","-0.271988","32,260,137,200","482,911"
"2023-07-13","435.08","437.49","434.65","436.69","435.90","72,280,001","0.79%","3.4387","32,408,612,000","448,076"
"2023-07-12","433.62","434.67","432.18","433.26","433.25","91,763,338","0.81%","3.4581","40,926,715,600","583,443"
"2023-07-11","427.85","430.29","426.86","429.80","428.51","64,299,609","0.64%","2.7199","28,357,391,100","454,399"
"2023-07-10","425.64","427.25","425.06","427.08","426.26","62,362,182","0.25%","1.0782","27,357,230,100","418,114"
"2023-07-07","426.08","429.97","425.76","426.00","427.35","86,077,783","-0.25%","-1.0782","37,850,754,500","527,599"
"2023-07-06","426.84","427.51","424.55","427.08","426.03","80,545,126","-0.78%","-3.3707","35,526,054,300","566,151"
"2023-07-05","429.26","431.19","429.25","430.45","430.45","58,355,005","-0.15%","-0.641113","25,858,642,100","414,752"
"2023-07-03","430.24","431.37","429.96","431.09","430.82","32,793,378","0.12%","0.495405","14,651,790,000","253,688"
"2023-06-30","428.81","431.59","428.49","430.59","430.29","104,900,441","1.18%","5.02","46,421,035,600","594,992"
"2023-06-29","423.48","425.74","423.08","425.57","424.61","67,743,450","0.39%","1.6708","29,623,128,200","472,980"
"2023-06-28","422.60","424.92","421.98","423.90","423.07","75,447,618","0.05%","0.213706","32,900,304,600","535,838"
"2023-06-27","419.98","424.31","419.52","423.69","422.33","72,612,610","1.10%","4.5946","31,661,086,800","496,184"
"2023-06-26","420.24","422.17","418.85","419.09","419.99","72,614,315","-0.41%","-1.7193","31,391,105,100","508,297"
"2023-06-23","420.54","422.61","420.09","420.81","421.02","92,026,133","-0.76%","-3.2056","40,177,482,700","551,559"
"2023-06-22","421.53","424.13","421.19","424.02","422.82","70,409,456","0.36%","1.5251","30,647,795,800","478,019"
"2023-06-21","423.68","424.48","421.90","422.49","422.83","76,886,434","-0.51%","-2.1759","33,471,618,600","550,203"
"2023-06-20","424.93","425.83","422.58","424.67","424.36","76,050,461","-0.52%","-2.2148","33,226,754,800","549,727"
"2023-06-16","430.34","430.91","426.41","426.88","428.07","114,134,647","-0.71%","-3.0501","50,483,710,000","630,538"
"2023-06-15","423.84","431.20","423.75","429.93","426.67","109,956,304","1.62%","6.84","48,430,509,800","746,099"
"2023-06-14","422.93","424.92","419.62","423.10","422.38","100,473,637","0.12%","0.503248","43,853,014,800","711,039"
"2023-06-13","421.30","423.24","420.63","422.59","422.05","95,586,115","0.66%","2.7679","42,307,600,100","671,120"
"2023-06-12","417.04","419.90","416.31","419.83","418.02","76,072,786","0.91%","3.7744","32,842,664,800","521,346"
"2023-06-09","416.11","418.07","415.05","416.05","416.32","85,738,560","0.18%","0.745195","36,867,522,100","593,773"
"2023-06-08","412.88","415.76","412.10","415.31","414.35","61,628,126","0.61%","2.4969","26,456,669,200","472,323"
"2023-06-07","414.64","415.78","412.38","412.81","413.36","85,192,556","-0.35%","-1.4323","36,386,315,700","581,326"
"2023-06-06","412.93","414.77","412.27","414.24","413.66","63,813,646","0.22%","0.90004","27,284,072,500","489,697"
"2023-06-05","414.48","415.78","412.64","413.34","414.09","65,325,941","-0.19%","-0.793584","30,018,458,500","550,333"
"2023-06-02","410.83","414.93","410.29","414.14","413.23","91,367,765","1.45%","5.90","39,021,775,200","676,838"
"2023-06-01","404.62","409.30","403.36","408.23","406.84","88,710,708","0.95%","3.8421","37,563,313,700","651,899"
"2023-05-31","404.81","405.72","402.81","404.39","404.12","109,764,865","-0.56%","-2.2549","46,479,060,900","664,300"
"2023-05-30","408.44","408.97","405.25","406.64","406.77","72,122,791","0.04%","0.154847","30,306,319,300","607,611"
"2023-05-26","401.95","407.22","401.87","406.49","405.60","93,687,749","1.30%","5.20","39,328,776,100","625,216"
"2023-05-25","401.38","402.75","399.12","401.29","400.65","90,834,992","0.87%","3.4453","37,573,861,700","671,004"
"2023-05-24","399.13","399.52","396.68","397.85","397.71","88,749,003","-0.72%","-2.9034","36,474,210,900","670,371"
"2023-05-23","403.64","405.23","400.35","400.75","402.24","86,288,021","-1.12%","-4.5486","35,866,762,800","623,602"
"2023-05-22","405.15","406.85","403.91","405.30","405.42","60,340,394","0.04%","0.164522","25,272,867,300","491,601"
"2023-05-19","406.63","407.17","403.91","405.13","405.23","103,625,185","-0.15%","-0.590351","43,396,128,400","640,872"
"2023-05-18","401.53","406.15","401.31","405.73","403.71","96,743,488","0.96%","3.8711","40,339,278,900","668,655"
"2023-05-17","399.07","402.46","397.41","401.85","400.40","87,021,781","1.21%","4.8196","36,019,626,200","583,582"
"2023-05-16","398.59","399.52","397.02","397.03","398.00","57,482,824","-0.67%","-2.6711","23,636,394,200","445,639"
"2023-05-15","398.94","400.11","397.02","399.71","398.68","54,185,155","0.35%","1.3743","22,320,584,500","426,619"
"2023-05-12","400.10","400.32","395.89","398.33","397.66","70,440,858","-0.13%","-0.522603","28,949,263,400","500,183"
"2023-05-11","398.68","399.14","396.76","398.85","397.99","69,876,765","-0.17%","-0.696806","28,983,977,800","529,141"
"2023-05-10","400.55","401.18","395.70","399.55","398.57","95,987,644","0.47%","1.8581","39,544,164,400","690,330"
"2023-05-09","397.89","398.82","397.46","397.69","397.95","49,102,397","-0.44%","-1.7517","20,202,382,400","385,000"
"2023-05-08","399.67","399.93","398.03","399.44","399.08","49,993,460","0.03%","0.106457","20,612,251,900","422,019"
"2023-05-05","395.74","400.39","395.48","399.34","398.21","87,832,430","1.85%","7.26","36,765,882,700","577,850"
"2023-05-04","393.82","394.15","390.73","392.08","392.13","94,694,683","-0.71%","-2.7969","38,374,941,700","715,008"
"2023-05-03","398.11","400.54","394.63","394.88","397.31","90,845,418","-0.69%","-2.7292","37,362,928,200","733,172"
"2023-05-02","401.41","401.46","394.68","397.61","397.11","103,778,798","-1.12%","-4.5196","42,634,527,000","749,124"
"2023-05-01","402.09","404.17","401.89","402.13","402.64","62,039,393","-0.10%","-0.406469","25,805,807,900","501,057"
"2023-04-28","398.23","402.54","398.18","402.53","400.99","89,318,631","0.85%","3.4066","37,043,365,400","611,047"
"2023-04-27","393.89","399.40","393.64","399.12","396.98","92,665,469","1.99%","7.79","37,985,031,400","612,512"
"2023-04-26","393.62","394.70","390.77","391.33","392.43","79,846,615","-0.42%","-1.6646","32,389,060,600","570,499"
"2023-04-25","397.35","397.92","392.94","393.00","394.75","97,498,757","-1.59%","-6.34","39,906,206,800","609,159"
"2023-04-24","398.72","399.76","397.37","399.34","398.67","64,182,373","0.10%","0.416148","26,437,704,800","462,375"
"2023-04-21","398.91","399.39","396.96","398.92","398.32","73,434,632","0.08%","0.309694","30,573,738,200","480,047"
"2023-04-20","397.96","400.37","397.05","398.61","398.51","75,724,866","-0.55%","-2.1872","31,223,556,400","545,254"
"2023-04-19","398.94","401.71","398.88","400.80","400.22","54,682,906","-0.02%","-0.067745","22,610,340,400","418,298"
"2023-04-18","402.19","402.33","399.48","400.87","400.61","63,466,511","0.07%","0.261304","26,273,967,000","492,137"
"2023-04-17","399.09","400.62","397.84","400.61","399.18","66,328,102","0.36%","1.4323","27,541,592,000","477,039"
"2023-04-14","399.51","401.72","396.85","399.17","398.73","78,135,759","-0.24%","-0.977464","32,193,994,200","592,071"
"2023-04-13","396.00","400.51","394.85","400.15","398.47","85,637,529","1.33%","5.25","35,246,454,600","565,487"
"2023-04-12","398.60","398.89","394.31","394.91","396.29","86,250,273","-0.41%","-1.6162","35,316,853,700","637,641"
"2023-04-11","397.04","397.93","395.75","396.52","396.73","59,181,502","0.03%","0.106457","24,255,378,700","401,910"
"2023-04-10","393.51","396.49","392.89","396.42","394.67","63,577,496","0.10%","0.40647","25,931,625,300","466,936"
"2023-04-06","393.67","396.29","392.61","396.01","394.76","63,479,653","0.39%","1.5388","26,598,244,900","480,590"
"2023-04-05","394.77","395.53","392.81","394.47","393.98","65,036,759","-0.26%","-1.0355","26,476,707,400","523,009"
"2023-04-04","398.36","398.65","394.12","395.51","395.79","66,393,432","-0.56%","-2.2066","27,192,351,300","535,723"
"2023-04-03","395.68","398.12","395.28","397.71","396.67","67,097,789","0.38%","1.5097","27,479,201,400","568,107"
"2023-03-31","391.62","396.50","391.52","396.20","394.26","111,946,687","1.41%","5.51","45,610,847,800","694,222"
"2023-03-30","391.07","391.32","388.82","390.70","390.17","69,718,465","0.59%","2.2743","28,098,812,200","514,828"
"2023-03-29","387.04","388.66","385.84","388.42","387.22","77,360,693","1.45%","5.56","31,016,840,600","552,343"
"2023-03-28","383.02","383.72","381.01","382.86","382.33","62,648,219","-0.22%","-0.861328","24,746,855,700","493,347"
"2023-03-27","385.30","386.07","382.82","383.72","384.08","73,812,921","0.19%","0.71616","29,334,923,000","568,221"
"2023-03-24","379.22","383.09","376.86","383.00","380.18","107,684,179","0.66%","2.4969","42,298,972,200","806,054"
"2023-03-23","382.36","386.43","377.78","380.50","381.87","119,135,955","0.27%","1.0259","46,971,547,800","869,980"
"2023-03-22","385.89","389.52","379.44","379.48","384.70","111,491,271","-1.71%","-6.58","44,295,950,700","871,737"
"2023-03-21","384.44","386.54","382.84","386.06","384.56","91,309,859","1.31%","5.00","36,237,787,400","627,983"
"2023-03-20","378.21","381.47","377.50","381.06","379.77","92,834,457","0.96%","3.6292","36,501,919,400","723,755"
"2023-03-17","380.55","381.70","376.03","377.43","377.95","140,068,682","-1.17%","-4.4654","55,977,115,900","919,360"
"2023-03-16","372.94","382.24","372.42","381.89","378.72","143,080,583","1.76%","6.58","56,517,073,000","996,295"
"2023-03-15","372.04","375.51","369.94","375.31","372.66","172,341,495","-0.63%","-2.3621","66,701,483,200","1,331,453"
"2023-03-14","376.48","379.33","373.16","377.67","376.50","149,415,054","1.65%","6.14","58,259,414,400","1,030,276"
"2023-03-13","368.11","376.38","366.99","371.53","372.03","157,527,800","-0.14%","-0.530258","60,939,025,500","1,388,880"
"2023-03-10","376.96","379.05","370.53","372.06","374.06","189,069,708","-1.44%","-5.45","73,494,867,000","1,382,916"
"2023-03-09","385.39","387.07","376.51","377.51","381.06","111,395,597","-1.85%","-7.10","44,014,120,800","844,607"
"2023-03-08","384.09","385.36","382.36","384.60","383.77","74,488,330","0.16%","0.626671","29,644,113,200","576,077"
"2023-03-07","389.90","390.15","383.35","383.97","385.57","108,055,039","-1.53%","-5.98","43,344,538,200","774,309"
"2023-03-06","390.51","392.83","389.51","389.95","390.85","72,669,053","0.07%","0.269948","29,446,949,700","538,095"
"2023-03-03","385.36","389.93","384.71","389.68","387.65","90,031,802","1.60%","6.15","36,178,180,500","642,912"
"2023-03-02","378.59","384.38","378.25","383.53","381.08","85,097,415","0.78%","2.9598","33,704,853,700","610,549"
"2023-03-01","381.22","382.45","379.26","380.57","380.63","99,428,577","-0.38%","-1.4654","39,292,811,300","697,101"
"2023-02-28","382.97","384.95","381.93","382.04","383.04","96,141,367","-0.37%","-1.4172","38,293,611,300","597,936"
"2023-02-27","385.52","386.89","382.51","383.45","384.25","80,318,244","0.34%","1.3015","31,993,450,400","591,104"
"2023-02-24","381.23","382.99","379.51","382.15","381.03","108,144,866","-1.07%","-4.1264","42,781,522,500","753,688"
"2023-02-23","387.15","387.76","382.03","386.28","385.06","95,842,681","0.53%","2.0439","38,276,509,300","737,465"
"2023-02-22","385.18","386.73","382.77","384.24","384.46","83,574,386","-0.14%","-0.53026","33,318,634,600","566,436"
"2023-02-21","388.59","389.65","384.51","384.77","386.12","82,477,682","-2.01%","-7.88","33,173,920,600","557,336"
"2023-02-17","391.49","392.88","389.55","392.64","391.20","89,145,668","-0.25%","-0.983387","36,188,071,900","561,123"
"2023-02-16","394.12","398.09","393.49","393.63","395.40","76,152,555","-1.38%","-5.50","31,244,420,100","580,654"
"2023-02-15","395.62","399.20","394.77","399.12","397.19","61,521,188","0.33%","1.2919","25,353,141,800","425,815"
"2023-02-14","396.48","400.15","393.85","397.83","397.04","88,214,155","-0.05%","-0.183178","36,344,515,300","626,175"
"2023-02-13","394.05","398.15","393.59","398.01","396.74","64,726,055","1.17%","4.6181","26,615,957,500","425,191"
