Date,Open,High,Low,Close,Volume,Adj Close,daily_ret
2016-02-19,24.0,24.190000534057617,23.950000762939453,24.010000228881836,141496800,21.771533966064453,-0.002285698502469735
2016-02-22,24.077499389648438,24.225000381469727,23.979999542236328,24.219999313354492,137123200,21.961956024169922,0.008746377650848292
2016-02-23,24.100000381469727,24.125,23.637500762939453,23.672500610351562,127770400,21.465513229370117,-0.022604671198387383
2016-02-24,23.4950008392334,24.094999313354492,23.329999923706055,24.024999618530273,145022800,21.785139083862305,0.0148902032332896
2016-02-25,24.012500762939453,24.190000534057617,23.8125,24.190000534057617,110330800,21.934755325317383,0.006867812084151881
2016-02-26,24.299999237060547,24.5049991607666,24.145000457763672,24.227500915527344,115964400,21.96876335144043,0.0015504173909701713
2016-02-29,24.21500015258789,24.5575008392334,24.162500381469727,24.172500610351562,140865200,21.918886184692383,-0.0022703675191064754
2016-03-01,24.412500381469727,25.1924991607666,24.354999542236328,25.13249969482422,201628400,22.789384841918945,0.03971454798804963
2016-03-02,25.127500534057617,25.22249984741211,24.90999984741211,25.1875,132678400,22.839258193969727,0.0021884466121719903
2016-03-03,25.145000457763672,25.427499771118164,25.112499237060547,25.375,147822800,23.009275436401367,0.007444079005881621
2016-03-04,25.592500686645508,25.9375,25.342500686645508,25.752500534057617,184220400,23.351581573486328,0.01487687598121501
2016-03-07,25.59749984741211,25.707500457763672,25.239999771118164,25.467500686645508,143315600,23.093154907226562,-0.011066773590752699
2016-03-08,25.19499969482422,25.440000534057617,25.100000381469727,25.25749969482422,126247600,22.90273666381836,-0.008245657389524319
2016-03-09,25.327499389648438,25.395000457763672,25.0674991607666,25.280000686645508,108806800,22.923133850097656,0.0008906003932500628
2016-03-10,25.352500915527344,25.559999465942383,25.037500381469727,25.292499542236328,134054400,22.934471130371094,0.0004945781125553772
2016-03-11,25.559999465942383,25.56999969482422,25.375,25.565000534057617,109632800,23.181562423706055,0.010773795128318886
2016-03-14,25.477500915527344,25.727500915527344,25.44499969482422,25.6299991607666,100304400,23.24050521850586,0.0025426584163079635
2016-03-15,25.989999771118164,26.295000076293945,25.962499618530273,26.145000457763672,160270800,23.707489013671875,0.0200935302729206
2016-03-16,26.15250015258789,26.577499389648438,26.147499084472656,26.49250030517578,153214000,24.0225887298584,0.013291146776649665
2016-03-17,26.3799991607666,26.61750030517578,26.239999771118164,26.450000762939453,137682800,23.984050750732422,-0.0016042392249789872
2016-03-18,26.584999084472656,26.625,26.297500610351562,26.479999542236328,176820800,24.011259078979492,0.0011344342342269886
2016-03-21,26.482500076293945,26.912500381469727,26.28499984741211,26.477500915527344,142010800,24.00899314880371,-9.43694859285582e-05
2016-03-22,26.3125,26.822500228881836,26.302499771118164,26.68000030517578,129777600,24.192617416381836,0.007648145277898699
2016-03-23,26.6200008392334,26.767499923706055,26.475000381469727,26.532499313354492,102814000,24.05886459350586,-0.0055286627558293056
2016-03-24,26.36750030517578,26.5625,26.22249984741211,26.417499542236328,104532000,23.954586029052734,-0.004334309462021402
2016-03-28,26.5,26.547500610351562,26.264999389648438,26.297500610351562,77645600,23.845767974853516,-0.004542681475156463
2016-03-29,26.22249984741211,26.947500228881836,26.219999313354492,26.920000076293945,124760400,24.410234451293945,0.02367155786451014
2016-03-30,27.162500381469727,27.604999542236328,27.149999618530273,27.389999389648438,182404400,24.836410522460938,0.01745890937743133
2016-03-31,27.43000030517578,27.475000381469727,27.219999313354492,27.247499465942383,103553600,24.707202911376953,-0.0052023464085977356
2016-04-01,27.19499969482422,27.5,27.049999237060547,27.497499465942383,103496000,24.93389320373535,0.009175069034383254
2016-04-04,27.604999542236328,28.047500610351562,27.5674991607666,27.780000686645508,149424800,25.19005584716797,0.010273672119291977
2016-04-05,27.377500534057617,27.6825008392334,27.354999542236328,27.452499389648438,106314800,24.893091201782227,-0.011788963358694948
2016-04-06,27.5575008392334,27.7450008392334,27.299999237060547,27.739999771118164,105616400,25.153789520263672,0.010472717766075723
2016-04-07,27.487499237060547,27.604999542236328,27.030000686645508,27.135000228881836,127207600,24.605195999145508,-0.021809577466497476
2016-04-08,27.227500915527344,27.4424991607666,27.042499542236328,27.165000915527344,94326800,24.63239860534668,0.0011055634835064332
2016-04-11,27.24250030517578,27.65250015258789,27.207500457763672,27.2549991607666,117630000,24.714004516601562,0.003312950255569991
2016-04-12,27.334999084472656,27.625,27.165000915527344,27.610000610351562,108929200,25.035905838012695,0.013025057157163511
2016-04-13,27.700000762939453,28.084999084472656,27.700000762939453,28.010000228881836,133029200,25.39861297607422,0.014487478120756236
2016-04-14,27.905000686645508,28.09749984741211,27.832500457763672,28.024999618530273,101895600,25.41221809387207,0.0005356638100932898
2016-04-15,28.02750015258789,28.075000762939453,27.4325008392334,27.462499618530273,187756000,24.902164459228516,-0.02007119696357984
2016-04-18,27.22249984741211,27.237499237060547,26.735000610351562,26.8700008392334,243286000,24.364896774291992,-0.021575140017092598
2016-04-19,26.969999313354492,27.0,26.5575008392334,26.727500915527344,129539600,24.23568344116211,-0.005303257975064368
2016-04-20,26.65999984741211,27.022499084472656,26.514999389648438,26.782499313354492,122444000,24.285551071166992,0.0020576118732507087
2016-04-21,26.732500076293945,26.732500076293945,26.3799991607666,26.49250030517578,126210000,24.0225887298584,-0.01082793388290848
2016-04-22,26.252500534057617,26.6200008392334,26.155000686645508,26.420000076293945,134732400,23.956850051879883,-0.0027365359627876673
2016-04-25,26.25,26.412500381469727,26.127500534057617,26.270000457763672,112126400,23.82083511352539,-0.005677496751866129
2016-04-26,25.977500915527344,26.325000762939453,25.977500915527344,26.087499618530273,224064800,23.655353546142578,-0.006946925521047476
2016-04-27,24.0,24.677499771118164,23.920000076293945,24.454999923706055,458408400,22.175050735473633,-0.0625779195302002
2016-04-28,24.40250015258789,24.469999313354492,23.5625,23.707500457763672,328970800,21.49724578857422,-0.030566105799935017
2016-04-29,23.497499465942383,23.68000030517578,23.127500534057617,23.434999465942383,274126000,21.25014305114746,-0.011494623072044519
2016-05-02,23.49250030517578,23.520000457763672,23.100000381469727,23.40999984741211,192640400,21.227476119995117,-0.001066671932409391
2016-05-03,23.549999237060547,23.934999465942383,23.420000076293945,23.795000076293945,227325200,21.576583862304688,0.016446031564757213
2016-05-04,23.799999237060547,23.975000381469727,23.454999923706055,23.547500610351562,164102000,21.352153778076172,-0.010401557802697692
2016-05-05,23.5,23.517499923706055,23.170000076293945,23.309999465942383,143562000,21.26548957824707,-0.004058803656523224
2016-05-06,23.342500686645508,23.362499237060547,22.962499618530273,23.18000030517578,174799600,21.146892547607422,-0.005576971562458843
2016-05-09,23.25,23.4424991607666,23.147499084472656,23.197500228881836,131745600,21.162857055664062,0.0007549339942358735
2016-05-10,23.332500457763672,23.392499923706055,23.02750015258789,23.354999542236328,134747200,21.30654525756836,0.006789640998205337
2016-05-11,23.3700008392334,23.392499923706055,23.114999771118164,23.127500534057617,114876400,21.098995208740234,-0.009741140401651971
2016-05-12,23.18000030517578,23.19499969482422,22.36750030517578,22.584999084472656,305258800,20.604074478149414,-0.023457075832018726
2016-05-13,22.5,22.917499542236328,22.5,22.6299991607666,177571200,20.64513397216797,0.00199278516790935
2016-05-16,23.09749984741211,23.59749984741211,22.912500381469727,23.469999313354492,245039200,21.411455154418945,0.03711873138164501
2016-05-17,23.637500762939453,23.674999237060547,23.252500534057617,23.372499465942383,187667600,21.32250213623047,-0.004154459262434518
2016-05-18,23.540000915527344,23.802499771118164,23.47249984741211,23.639999389648438,168249600,21.566543579101562,0.01144525353131165
2016-05-19,23.65999984741211,23.65999984741211,23.392499923706055,23.549999237060547,121768400,21.48443603515625,-0.003807172143471149
2016-05-20,23.65999984741211,23.857500076293945,23.6299991607666,23.80500030517578,128104000,21.717073440551758,0.01082818301652555
2016-05-23,23.967500686645508,24.297500610351562,23.917499542236328,24.107500076293945,152074400,21.99303436279297,0.012707095318189365
2016-05-24,24.30500030517578,24.522499084472656,24.209999084472656,24.475000381469727,140560800,22.328304290771484,0.015244368850971801
2016-05-25,24.667499542236328,24.934999465942383,24.52750015258789,24.905000686645508,152675200,22.720592498779297,0.017569099869798377
2016-05-26,24.920000076293945,25.1825008392334,24.65999984741211,25.102500915527344,225324800,22.90077018737793,0.00793014920752233
2016-05-27,24.860000610351562,25.11750030517578,24.8125,25.087499618530273,145364800,22.8870792388916,-0.0005978379056383876
2016-05-31,24.899999618530273,25.100000381469727,24.704999923706055,24.96500015258789,169228800,22.775331497192383,-0.0048825689172835585
2016-06-01,24.7549991607666,24.885000228881836,24.582500457763672,24.614999771118164,116693200,22.45602035522461,-0.014020043660270654
2016-06-02,24.399999618530273,24.459999084472656,24.157499313354492,24.43000030517578,160766400,22.287260055541992,-0.007515147252854737
2016-06-03,24.447500228881836,24.5674991607666,24.362499237060547,24.479999542236328,114019600,22.332870483398438,0.0020464798159478548
2016-06-06,24.497499465942383,25.47249984741211,24.387500762939453,24.657499313354492,93170000,22.49479866027832,0.00725066565000021
2016-06-07,24.8125,24.967500686645508,24.739999771118164,24.75749969482422,89638000,22.586027145385742,0.004055536859217002
2016-06-08,24.7549991607666,24.889999389648438,24.670000076293945,24.735000610351562,83392400,22.56550407409668,-0.0009086622962487523
2016-06-09,24.625,24.997499465942383,24.614999771118164,24.912500381469727,106405600,22.727441787719727,0.007176339296091294
2016-06-10,24.63249969482422,24.837499618530273,24.6200008392334,24.707500457763672,126851600,22.540422439575195,-0.008228790107190243
2016-06-13,24.672500610351562,24.780000686645508,24.274999618530273,24.334999084472656,152082000,22.200584411621094,-0.01507682603842564
2016-06-14,24.329999923706055,24.6200008392334,24.1875,24.364999771118164,127727600,22.22795295715332,0.0012327849134412538
2016-06-15,24.454999923706055,24.602500915527344,24.25749969482422,24.28499984741211,117780800,22.154966354370117,-0.003283550353192277
2016-06-16,24.112499237060547,24.4375,24.017499923706055,24.387500762939453,125307200,22.24847984313965,0.004220881551963318
2016-06-17,24.155000686645508,24.162500381469727,23.825000762939453,23.832500457763672,244032800,21.742158889770508,-0.022757552737935227
2016-06-20,24.0,24.142499923706055,23.75749969482422,23.774999618530273,137647600,21.68970489501953,-0.0024125476691119196
2016-06-21,23.735000610351562,24.087499618530273,23.670000076293945,23.977500915527344,142185600,21.87444305419922,0.008517320086826485
2016-06-22,24.0625,24.22249984741211,23.837499618530273,23.887500762939453,116876400,21.79233169555664,-0.0037537576814700158
2016-06-23,23.985000610351562,24.072500228881836,23.8125,24.024999618530273,128960800,21.917776107788086,0.005756355675194724
2016-06-24,23.227500915527344,23.665000915527344,23.162500381469727,23.350000381469727,301245600,21.301982879638672,-0.02809560719669013
2016-06-27,23.25,23.262500762939453,22.875,23.010000228881836,181958400,20.99180030822754,-0.014561206492547663
2016-06-28,23.225000381469727,23.415000915527344,23.03499984741211,23.397499084472656,161779600,21.34531021118164,0.016840380422995294
2016-06-29,23.49250030517578,23.637500762939453,23.407499313354492,23.600000381469727,146124000,21.530054092407227,0.00865501036985683
2016-06-30,23.610000610351562,23.9424991607666,23.575000762939453,23.899999618530273,143345600,21.803739547729492,0.012711786702792605
2016-07-01,23.872499465942383,24.11750030517578,23.832500457763672,23.97249984741211,104106000,21.8698787689209,0.0030333888848115276
2016-07-05,23.84749984741211,23.850000381469727,23.614999771118164,23.747499465942383,110820800,21.66461944580078,-0.009385480609604868
2016-07-06,23.649999618530273,23.915000915527344,23.592500686645508,23.88249969482422,123796400,21.787782669067383,0.005684993617114831
2016-07-07,23.924999237060547,24.125,23.905000686645508,23.985000610351562,100558400,21.88128662109375,0.004291577231450683
2016-07-08,24.122499465942383,24.22249984741211,24.012500762939453,24.170000076293945,115648400,22.050060272216797,0.007713150238631172
2016-07-11,24.1875,24.412500381469727,24.1825008392334,24.2450008392334,95179600,22.118484497070312,0.0031031309669358187
2016-07-12,24.292499542236328,24.424999237060547,24.280000686645508,24.354999542236328,96670000,22.21883201599121,0.004536817110331048
2016-07-13,24.352500915527344,24.417499542236328,24.209999084472656,24.217500686645508,103568800,22.093395233154297,-0.005645516503596348
2016-07-14,24.34749984741211,24.747499465942383,24.329999923706055,24.697500228881836,155676000,22.531291961669922,0.01982025505335172
2016-07-15,24.729999542236328,24.825000762939453,24.625,24.69499969482422,120548000,22.529006958007812,-0.0001014146754654277
2016-07-18,24.674999237060547,25.032499313354492,24.649999618530273,24.957500457763672,145975600,22.76848793029785,0.010629894728001688
2016-07-19,24.889999389648438,25.0,24.834999084472656,24.967500686645508,95119600,22.77760887145996,0.0004005949446459489
2016-07-20,25.0,25.114999771118164,24.934999465942383,24.989999771118164,105104000,22.798137664794922,0.0009012707809150644
2016-07-21,24.957500457763672,25.25,24.782499313354492,24.857500076293945,130808000,22.677249908447266,-0.0053025276943708954
2016-07-22,24.815000534057617,24.825000762939453,24.577499389648438,24.665000915527344,113254800,22.501644134521484,-0.007743697963145335
2016-07-25,24.5625,24.709999084472656,24.229999542236328,24.334999084472656,161531600,22.200584411621094,-0.01337945445677513
2016-07-26,24.204999923706055,24.49250030517578,24.104999542236328,24.167499542236328,224959200,22.047775268554688,-0.006883113535804841
2016-07-27,26.0674991607666,26.087499618530273,25.6875,25.737499237060547,369379200,23.480070114135742,0.06496323679531701
2016-07-28,25.707500457763672,26.112499237060547,25.704999923706055,26.084999084472656,159479200,23.797090530395508,0.013501680988120546
2016-07-29,26.047500610351562,26.137500762939453,25.920000076293945,26.052499771118164,110934800,23.767438888549805,-0.0012460196261315781
2016-08-01,26.102500915527344,26.537500381469727,26.102500915527344,26.512500762939453,152671600,24.187097549438477,0.017656873458538502
2016-08-02,26.512500762939453,26.517499923706055,26.0,26.1200008392334,135266400,23.829030990600586,-0.014804031699380271
2016-08-03,26.202499389648438,26.459999084472656,26.1924991607666,26.447500228881836,120810400,24.1278018951416,0.0125381055007594
2016-08-04,26.395000457763672,26.5,26.31999969482422,26.467500686645508,109634800,24.276853561401367,0.006177589939918127
2016-08-05,26.5674991607666,26.912500381469727,26.545000076293945,26.8700008392334,162213600,24.646034240722656,0.015207105747355287
2016-08-08,26.8799991607666,27.092500686645508,26.790000915527344,27.092500686645508,112148800,24.850120544433594,0.008280695454594644
2016-08-09,27.0575008392334,27.235000610351562,27.002500534057617,27.202499389648438,105260800,24.951013565063477,0.004060061618191391
2016-08-10,27.177499771118164,27.225000381469727,26.940000534057617,27.0,96034000,24.765275955200195,-0.007444090773264245
2016-08-11,27.1299991607666,27.232500076293945,26.962499618530273,26.982500076293945,109938000,24.749223709106445,-0.0006481755391213317
2016-08-12,26.94499969482422,27.110000610351562,26.94499969482422,27.045000076293945,74641600,24.806554794311523,0.002316480140101662
2016-08-15,27.03499984741211,27.385000228881836,27.020000457763672,27.3700008392334,103472800,25.104650497436523,0.012016811911074399
2016-08-16,27.407499313354492,27.5575008392334,27.302499771118164,27.344999313354492,135177600,25.08171844482422,-0.0009134583496649418
2016-08-17,27.274999618530273,27.342500686645508,27.084999084472656,27.30500030517578,101424000,25.04503059387207,-0.0014627327482706898
2016-08-18,27.3075008392334,27.399999618530273,27.2549991607666,27.270000457763672,87938800,25.012929916381836,-0.0012817184379119162
2016-08-19,27.1924991607666,27.422500610351562,27.09000015258789,27.34000015258789,101472400,25.077138900756836,0.00256703171478323
2016-08-22,27.21500015258789,27.274999618530273,26.962499618530273,27.127500534057617,103280800,24.88222312927246,-0.007772647918718234
2016-08-23,27.147499084472656,27.329999923706055,27.13249969482422,27.212499618530273,85030800,24.960187911987305,0.003133352767949571
2016-08-24,27.142499923706055,27.1875,26.920000076293945,27.00749969482422,94700400,24.772151947021484,-0.0075334354704723605
2016-08-25,26.84749984741211,26.969999313354492,26.670000076293945,26.892499923706055,100344800,24.666671752929688,-0.004258014980587088
2016-08-26,26.852500915527344,26.987499237060547,26.577499389648438,26.735000610351562,111065200,24.52220916748047,-0.005856590094367342
2016-08-29,26.655000686645508,26.860000610351562,26.572500228881836,26.704999923706055,99881200,24.49468994140625,-0.0011222164318993588
2016-08-30,26.450000762939453,26.625,26.375,26.5,99455600,24.306657791137695,-0.007676445414020239
2016-08-31,26.415000915527344,26.642499923706055,26.40999984741211,26.524999618530273,118649600,24.3295955657959,0.0009436827907522982
2016-09-01,26.53499984741211,26.700000762939453,26.405000686645508,26.6825008392334,106806000,24.474048614501953,0.00593733867525259
2016-09-02,26.924999237060547,27.0,26.704999923706055,26.9325008392334,107210000,24.703365325927734,0.00936979063161214
2016-09-06,26.975000381469727,27.075000762939453,26.877500534057617,26.924999237060547,107521600,24.696475982666016,-0.00027888278260157495
2016-09-07,26.957500457763672,27.190000534057617,26.767499923706055,27.09000015258789,169457200,24.84782600402832,0.006128405585822616
2016-09-08,26.8125,26.8174991607666,26.309999465942383,26.3799991607666,212008000,24.196592330932617,-0.026208879319668643
2016-09-09,26.15999984741211,26.43000030517578,25.782499313354492,25.782499313354492,186228000,23.64853858947754,-0.022650038235113468
2016-09-12,25.662500381469727,26.43000030517578,25.63249969482422,26.360000610351562,181171200,24.178253173828125,0.02239946381237634
2016-09-13,26.877500534057617,27.197500228881836,26.809999465942383,26.987499237060547,248704800,24.753812789916992,0.023804846940385538
2016-09-14,27.1825008392334,28.25749969482422,27.149999618530273,27.9424991607666,443554800,25.629764556884766,0.03538653921324708
2016-09-15,28.46500015258789,28.9325008392334,28.372499465942383,28.892499923706055,359934400,26.50113868713379,0.03399852262844738
2016-09-16,28.780000686645508,29.032499313354492,28.510000228881836,28.729999542236328,319547600,26.352081298828125,-0.00562456542209
2016-09-19,28.797500610351562,29.045000076293945,28.3125,28.395000457763672,188092000,26.044816970825195,-0.011659964331416695
2016-09-20,28.262500762939453,28.530000686645508,28.127500534057617,28.392499923706055,138057200,26.042516708374023,-8.831939397957456e-05
2016-09-21,28.462499618530273,28.497499465942383,28.110000610351562,28.387500762939453,144012800,26.03793716430664,-0.00017584875220255647
2016-09-22,28.587499618530273,28.735000610351562,28.5,28.655000686645508,124296000,26.283294677734375,0.009423078021867148
2016-09-23,28.604999542236328,28.697500228881836,27.887500762939453,28.177499771118164,209924800,25.845312118530273,-0.01666391388805355
2016-09-26,27.90999984741211,28.34749984741211,27.887500762939453,28.219999313354492,119477600,25.884296417236328,0.0015083702037439473
2016-09-27,28.25,28.295000076293945,28.084999084472656,28.272499084472656,98429600,25.93245506286621,0.001860535239343486
2016-09-28,28.422500610351562,28.65999984741211,28.357500076293945,28.487499237060547,118564400,26.12965965270996,0.0076045476359904995
2016-09-29,28.290000915527344,28.450000762939453,27.950000762939453,28.045000076293945,143548000,25.723777770996094,-0.015533378050401558
2016-09-30,28.114999771118164,28.342500686645508,27.950000762939453,28.262500762939453,145516400,25.923288345336914,0.00775588158617091
2016-10-03,28.177499771118164,28.262500762939453,28.06999969482422,28.1299991607666,86807200,25.80174446105957,-0.0046885982464183185
2016-10-04,28.264999389648438,28.577499389648438,28.157499313354492,28.25,118947200,25.911815643310547,0.0042660364463766864
2016-10-05,28.350000381469727,28.415000915527344,28.172500610351562,28.262500762939453,85812400,25.923288345336914,0.00044275948024230516
2016-10-06,28.424999237060547,28.584999084472656,28.282499313354492,28.47249984741211,115117200,26.11590003967285,0.007430064109539725
2016-10-07,28.577499389648438,28.639999389648438,28.377500534057617,28.514999389648438,97433600,26.154882431030273,0.001492668883638082
2016-10-10,28.7549991607666,29.1875,28.68000030517578,29.012500762939453,144944000,26.6112060546875,0.01744697667292283
2016-10-11,29.424999237060547,29.672500610351562,29.049999237060547,29.075000762939453,256164000,26.668533325195312,0.0021542530011604555
2016-10-12,29.337499618530273,29.4950008392334,29.1875,29.334999084472656,150347200,26.907007217407227,0.008942145010524927
2016-10-13,29.197500228881836,29.360000610351562,28.93000030517578,29.2450008392334,140769600,26.824464797973633,-0.003067692321433446
2016-10-14,29.469999313354492,29.542499542236328,29.282499313354492,29.407499313354492,142608800,26.9735107421875,0.005556343633932537
2016-10-17,29.332500457763672,29.459999084472656,29.19499969482422,29.387500762939453,94499600,26.955169677734375,-0.0006799657867464504
2016-10-18,29.545000076293945,29.552499771118164,29.362499237060547,29.36750030517578,98214000,26.93682098388672,-0.0006807114949386461
2016-10-19,29.3125,29.440000534057617,28.450000762939453,29.280000686645508,80138400,26.8565673828125,-0.002979327112216601
2016-10-20,29.21500015258789,29.344999313354492,29.082500457763672,29.264999389648438,96503200,26.842809677124023,-0.0005122659754828174
2016-10-21,29.202499389648438,29.227500915527344,29.06999969482422,29.149999618530273,92770800,26.737323760986328,-0.003929764335645958
2016-10-24,29.274999618530273,29.434999465942383,29.25,29.412500381469727,94154800,26.97810173034668,0.009005313004126547
2016-10-25,29.487499237060547,29.59000015258789,29.327499389648438,29.5625,192516000,27.115684509277344,0.005099794652190237
2016-10-26,28.577499389648438,28.924999237060547,28.327499389648438,28.897499084472656,264536800,26.505722045898438,-0.022494820780578628
2016-10-27,28.84749984741211,28.96500015258789,28.524999618530273,28.6200008392334,138248000,26.25119400024414,-0.009602758423767677
2016-10-28,28.467500686645508,28.802499771118164,28.362499237060547,28.43000030517578,151446800,26.076921463012695,-0.0066386518354107915
2016-10-31,28.412500381469727,28.5575008392334,28.299999237060547,28.385000228881836,105677600,26.035646438598633,-0.0015828181433382715
